chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr16	6842	6852	3.0	+	chr16	6867	6877	3.0	-	6859	6.0	25
chr16	29268	29278	3.0	+	chr16	29315	29325	7.0	-	29296	10.0	47
chr16	38967	38977	3.0	+	chr16	38987	38997	3.0	-	38982	6.0	20
chr16	67217	67227	3.0	+	chr16	67231	67241	3.0	-	67229	6.0	14
chr16	75228	75238	3.0	+	chr16	75258	75268	2.0	-	75248	5.0	30
chr16	75351	75361	3.0	+	chr16	75371	75381	42.0	-	75366	45.0	20
chr16	76439	76449	3.0	+	chr16	76472	76482	4.0	-	76460	7.0	33
chr16	101452	101462	3.0	+	chr16	101529	101539	25.0	-	101495	28.0	77
chr16	152944	152954	3.0	+	chr16	152974	152984	2.0	-	152964	5.0	30
chr16	203102	203112	3.0	+	chr16	203132	203142	3.0	-	203122	6.0	30
chr16	206088	206098	3.0	+	chr16	206131	206141	2.0	-	206114	5.0	43
chr16	213464	213474	3.0	+	chr16	213535	213545	13.0	-	213504	16.0	71
chr16	243506	243516	3.0	+	chr16	243602	243612	5.0	-	243559	8.0	96
chr16	256736	256746	3.0	+	chr16	256764	256774	7.0	-	256755	10.0	28
chr16	338913	338923	3.0	+	chr16	338934	338944	6.0	-	338928	9.0	21
chr16	425419	425429	3.0	+	chr16	425503	425513	3.0	-	425466	6.0	84
chr16	435991	436001	3.0	+	chr16	436063	436073	5.0	-	436032	8.0	72
chr16	444456	444466	3.0	+	chr16	444470	444480	2.0	-	444468	5.0	14
chr16	452806	452816	3.0	+	chr16	452807	452817	11.0	-	452811	14.0	1
chr16	454338	454348	3.0	+	chr16	454375	454385	5.0	-	454361	8.0	37
chr16	454374	454384	3.0	+	chr16	454462	454472	10.0	-	454423	13.0	88
chr16	462228	462238	3.0	+	chr16	462268	462278	3.0	-	462253	6.0	40
chr16	578167	578177	3.0	+	chr16	578197	578207	14.0	-	578187	17.0	30
chr16	627066	627076	3.0	+	chr16	627066	627076	16.0	-	627071	19.0	0
chr16	653487	653497	3.0	+	chr16	653551	653561	10.0	-	653524	13.0	64
chr16	666122	666132	3.0	+	chr16	666128	666138	9.0	-	666130	12.0	6
chr16	682649	682659	3.0	+	chr16	682667	682677	2.0	-	682663	5.0	18
chr16	700226	700236	3.0	+	chr16	700238	700248	4.0	-	700237	7.0	12
chr16	700242	700252	3.0	+	chr16	700311	700321	61.0	-	700281	64.0	69
chr16	701965	701975	3.0	+	chr16	701998	702008	4.0	-	701986	7.0	33
chr16	768987	768997	3.0	+	chr16	769058	769068	2.0	-	769027	5.0	71
chr16	770757	770767	3.0	+	chr16	770769	770779	10.0	-	770768	13.0	12
chr16	789527	789537	3.0	+	chr16	789586	789596	5.0	-	789561	8.0	59
chr16	797345	797355	3.0	+	chr16	797360	797370	4.0	-	797357	7.0	15
chr16	797917	797927	3.0	+	chr16	797990	798000	2.0	-	797958	5.0	73
chr16	832098	832108	3.0	+	chr16	832104	832114	12.0	-	832106	15.0	6
chr16	860344	860354	3.0	+	chr16	860381	860391	8.0	-	860367	11.0	37
chr16	942577	942587	3.0	+	chr16	942603	942613	5.0	-	942595	8.0	26
chr16	27091	27101	2.0	+	chr16	27107	27117	3.0	-	27104	5.0	16
chr16	131990	132000	2.0	+	chr16	132007	132017	2.0	-	132003	4.0	17
chr16	163650	163660	2.0	+	chr16	163651	163661	9.0	-	163655	11.0	1
chr16	182810	182820	2.0	+	chr16	182877	182887	3.0	-	182848	5.0	67
chr16	198475	198485	2.0	+	chr16	198492	198502	4.0	-	198488	6.0	17
chr16	202931	202941	2.0	+	chr16	202990	203000	2.0	-	202965	4.0	59
chr16	259490	259500	2.0	+	chr16	259519	259529	25.0	-	259509	27.0	29
chr16	360147	360157	2.0	+	chr16	360153	360163	7.0	-	360155	9.0	6
chr16	408821	408831	2.0	+	chr16	408855	408865	22.0	-	408843	24.0	34
chr16	444174	444184	2.0	+	chr16	444264	444274	2.0	-	444224	4.0	90
chr16	450726	450736	2.0	+	chr16	450815	450825	2.0	-	450775	4.0	89
chr16	481921	481931	2.0	+	chr16	481932	481942	26.0	-	481931	28.0	11
chr16	593306	593316	2.0	+	chr16	593320	593330	7.0	-	593318	9.0	14
chr16	614520	614530	2.0	+	chr16	614549	614559	2.0	-	614539	4.0	29
chr16	641273	641283	2.0	+	chr16	641300	641310	3.0	-	641291	5.0	27
chr16	641337	641347	2.0	+	chr16	641356	641366	3.0	-	641351	5.0	19
chr16	641354	641364	2.0	+	chr16	641422	641432	6.0	-	641393	8.0	68
chr16	641393	641403	2.0	+	chr16	641444	641454	10.0	-	641423	12.0	51
chr16	641440	641450	2.0	+	chr16	641526	641536	191.0	-	641488	193.0	86
chr16	648418	648428	2.0	+	chr16	648440	648450	3.0	-	648434	5.0	22
chr16	664880	664890	2.0	+	chr16	664934	664944	2.0	-	664912	4.0	54
chr16	665165	665175	2.0	+	chr16	665213	665223	2.0	-	665194	4.0	48
chr16	681987	681997	2.0	+	chr16	682014	682024	7.0	-	682005	9.0	27
chr16	682313	682323	2.0	+	chr16	682345	682355	15.0	-	682334	17.0	32
chr16	682511	682521	2.0	+	chr16	682526	682536	9.0	-	682523	11.0	15
chr16	690381	690391	2.0	+	chr16	690409	690419	2.0	-	690400	4.0	28
chr16	699662	699672	2.0	+	chr16	699693	699703	15.0	-	699682	17.0	31
chr16	702053	702063	2.0	+	chr16	702113	702123	2.0	-	702088	4.0	60
chr16	719393	719403	2.0	+	chr16	719404	719414	3.0	-	719403	5.0	11
chr16	719537	719547	2.0	+	chr16	719584	719594	9.0	-	719565	11.0	47
chr16	730274	730284	2.0	+	chr16	730295	730305	6.0	-	730289	8.0	21
chr16	786732	786742	2.0	+	chr16	786743	786753	10.0	-	786742	12.0	11
chr16	793123	793133	2.0	+	chr16	793187	793197	3.0	-	793160	5.0	64
chr16	810617	810627	2.0	+	chr16	810654	810664	8.0	-	810640	10.0	37
chr16	818141	818151	2.0	+	chr16	818174	818184	3.0	-	818162	5.0	33
chr16	822098	822108	2.0	+	chr16	822117	822127	3.0	-	822112	5.0	19
chr16	826670	826680	2.0	+	chr16	826698	826708	2.0	-	826689	4.0	28
chr16	828962	828972	2.0	+	chr16	829046	829056	43.0	-	829009	45.0	84
chr16	829309	829319	2.0	+	chr16	829344	829354	9.0	-	829331	11.0	35
chr16	840265	840275	2.0	+	chr16	840292	840302	2.0	-	840283	4.0	27
chr16	840522	840532	2.0	+	chr16	840573	840583	54.0	-	840552	56.0	51
chr16	864721	864731	2.0	+	chr16	864756	864766	5.0	-	864743	7.0	35
chr16	866571	866581	2.0	+	chr16	866601	866611	2.0	-	866591	4.0	30
chr16	870717	870727	2.0	+	chr16	870761	870771	4.0	-	870744	6.0	44
chr15	912620	912630	2415.0	+	chr15	912645	912655	2152.0	-	912637	4567.0	25
chr15	759650	759660	2339.0	+	chr15	759677	759687	180.0	-	759668	2519.0	27
chr15	315651	315661	1674.0	+	chr15	315692	315702	60.0	-	315676	1734.0	41
chr15	316550	316560	1578.0	+	chr15	316578	316588	90.0	-	316569	1668.0	28
chr15	860493	860503	1040.0	+	chr15	860519	860529	475.0	-	860511	1515.0	26
chr15	781625	781635	1001.0	+	chr15	781651	781661	590.0	-	781643	1591.0	26
chr15	617057	617067	851.0	+	chr15	617081	617091	56.0	-	617074	907.0	24
chr15	285565	285575	813.0	+	chr15	285593	285603	403.0	-	285584	1216.0	28
chr15	720365	720375	787.0	+	chr15	720385	720395	21.0	-	720380	808.0	20
chr15	421780	421790	622.0	+	chr15	421805	421815	159.0	-	421797	781.0	25
chr15	949631	949641	614.0	+	chr15	949657	949667	229.0	-	949649	843.0	26
chr15	566341	566351	536.0	+	chr15	566369	566379	1019.0	-	566360	1555.0	28
chr15	611851	611861	527.0	+	chr15	611878	611888	686.0	-	611869	1213.0	27
chr15	170	180	510.0	+	chr15	188	198	163.0	-	184	673.0	18
chr15	47696	47706	461.0	+	chr15	47722	47732	397.0	-	47714	858.0	26
chr15	979585	979595	413.0	+	chr15	979612	979622	1134.0	-	979603	1547.0	27
chr15	631925	631935	406.0	+	chr15	631958	631968	19.0	-	631946	425.0	33
chr15	468075	468085	399.0	+	chr15	468101	468111	323.0	-	468093	722.0	26
chr15	925368	925378	398.0	+	chr15	925395	925405	715.0	-	925386	1113.0	27
chr15	304441	304451	380.0	+	chr15	304468	304478	539.0	-	304459	919.0	27
chr15	377987	377997	363.0	+	chr15	377999	378009	142.0	-	377998	505.0	12
chr15	683719	683729	352.0	+	chr15	683745	683755	273.0	-	683737	625.0	26
chr15	373590	373600	307.0	+	chr15	373618	373628	434.0	-	373609	741.0	28
chr15	316580	316590	295.0	+	chr15	316606	316616	214.0	-	316598	509.0	26
chr15	609299	609309	288.0	+	chr15	609327	609337	74.0	-	609318	362.0	28
chr15	877910	877920	270.0	+	chr15	877937	877947	300.0	-	877928	570.0	27
chr15	520754	520764	268.0	+	chr15	520779	520789	6.0	-	520771	274.0	25
chr15	912679	912689	260.0	+	chr15	912689	912699	249.0	-	912689	509.0	10
chr15	86895	86905	251.0	+	chr15	86921	86931	109.0	-	86913	360.0	26
chr15	412583	412593	247.0	+	chr15	412608	412618	141.0	-	412600	388.0	25
chr15	832596	832606	225.0	+	chr15	832610	832620	546.0	-	832608	771.0	14
chr15	554891	554901	217.0	+	chr15	554918	554928	72.0	-	554909	289.0	27
chr15	391687	391697	213.0	+	chr15	391710	391720	81.0	-	391703	294.0	23
chr15	52937	52947	211.0	+	chr15	52963	52973	81.0	-	52955	292.0	26
chr15	882126	882136	211.0	+	chr15	882151	882161	247.0	-	882143	458.0	25
chr15	502595	502605	210.0	+	chr15	502619	502629	83.0	-	502612	293.0	24
chr15	720393	720403	206.0	+	chr15	720407	720417	35.0	-	720405	241.0	14
chr15	109598	109608	205.0	+	chr15	109623	109633	121.0	-	109615	326.0	25
chr15	514777	514787	198.0	+	chr15	514806	514816	346.0	-	514796	544.0	29
chr15	716954	716964	191.0	+	chr15	716979	716989	215.0	-	716971	406.0	25
chr15	631900	631910	190.0	+	chr15	631936	631946	40.0	-	631923	230.0	36
chr15	689488	689498	175.0	+	chr15	689511	689521	32.0	-	689504	207.0	23
chr15	77409	77419	164.0	+	chr15	77434	77444	82.0	-	77426	246.0	25
chr15	416027	416037	161.0	+	chr15	416054	416064	152.0	-	416045	313.0	27
chr15	277902	277912	152.0	+	chr15	277923	277933	104.0	-	277917	256.0	21
chr15	1091255	1091265	147.0	+	chr15	1091282	1091292	365.0	-	1091273	512.0	27
chr15	153637	153647	138.0	+	chr15	153662	153672	88.0	-	153654	226.0	25
chr15	877940	877950	135.0	+	chr15	877966	877976	439.0	-	877958	574.0	26
chr15	877960	877970	119.0	+	chr15	878004	878014	12.0	-	877987	131.0	44
chr15	144072	144082	103.0	+	chr15	144081	144091	94.0	-	144081	197.0	9
chr15	234593	234603	103.0	+	chr15	234615	234625	267.0	-	234609	370.0	22
chr15	544830	544840	103.0	+	chr15	544859	544869	781.0	-	544849	884.0	29
chr15	989622	989632	103.0	+	chr15	989646	989656	187.0	-	989639	290.0	24
chr15	234120	234130	96.0	+	chr15	234130	234140	281.0	-	234130	377.0	10
chr15	161351	161361	95.0	+	chr15	161363	161373	25.0	-	161362	120.0	12
chr15	128413	128423	93.0	+	chr15	128440	128450	196.0	-	128431	289.0	27
chr15	882144	882154	93.0	+	chr15	882185	882195	10.0	-	882169	103.0	41
chr15	471728	471738	92.0	+	chr15	471755	471765	394.0	-	471746	486.0	27
chr15	820301	820311	85.0	+	chr15	820328	820338	248.0	-	820319	333.0	27
chr15	851973	851983	85.0	+	chr15	852000	852010	23.0	-	851991	108.0	27
chr15	1084266	1084276	85.0	+	chr15	1084290	1084300	23.0	-	1084283	108.0	24
chr15	77391	77401	82.0	+	chr15	77416	77426	43.0	-	77408	125.0	25
chr15	943489	943499	77.0	+	chr15	943518	943528	37.0	-	943508	114.0	29
chr15	471	481	75.0	+	chr15	486	496	9.0	-	483	84.0	15
chr15	373608	373618	73.0	+	chr15	373643	373653	14.0	-	373630	87.0	35
chr15	1003358	1003368	72.0	+	chr15	1003377	1003387	22.0	-	1003372	94.0	19
chr15	170592	170602	71.0	+	chr15	170605	170615	55.0	-	170603	126.0	13
chr15	781644	781654	71.0	+	chr15	781679	781689	41.0	-	781666	112.0	35
chr15	61238	61248	65.0	+	chr15	61249	61259	12.0	-	61248	77.0	11
chr15	55427	55437	63.0	+	chr15	55452	55462	212.0	-	55444	275.0	25
chr15	1017666	1017676	62.0	+	chr15	1017690	1017700	151.0	-	1017683	213.0	24
chr15	544850	544860	59.0	+	chr15	544893	544903	4.0	-	544876	63.0	43
chr15	989638	989648	59.0	+	chr15	989669	989679	18.0	-	989658	77.0	31
chr15	291	301	57.0	+	chr15	311	321	73.0	-	306	130.0	20
chr15	471747	471757	53.0	+	chr15	471792	471802	21.0	-	471774	74.0	45
chr15	878016	878026	53.0	+	chr15	878067	878077	8.0	-	878046	61.0	51
chr15	1017684	1017694	50.0	+	chr15	1017720	1017730	57.0	-	1017707	107.0	36
chr15	216448	216458	49.0	+	chr15	216463	216473	88.0	-	216460	137.0	15
chr15	464572	464582	49.0	+	chr15	464593	464603	171.0	-	464587	220.0	21
chr15	203	213	48.0	+	chr15	219	229	40.0	-	216	88.0	16
chr15	948773	948783	46.0	+	chr15	948796	948806	5.0	-	948789	51.0	23
chr15	232307	232317	45.0	+	chr15	232326	232336	48.0	-	232321	93.0	19
chr15	316273	316283	42.0	+	chr15	316316	316326	40.0	-	316299	82.0	43
chr15	371015	371025	42.0	+	chr15	371036	371046	26.0	-	371030	68.0	21
chr15	141	151	41.0	+	chr15	182	192	162.0	-	166	203.0	41
chr15	316345	316355	41.0	+	chr15	316393	316403	40.0	-	316374	81.0	48
chr15	468120	468130	41.0	+	chr15	468138	468148	4.0	-	468134	45.0	18
chr15	900058	900068	41.0	+	chr15	900084	900094	117.0	-	900076	158.0	26
chr15	212090	212100	40.0	+	chr15	212113	212123	216.0	-	212106	256.0	23
chr15	841172	841182	40.0	+	chr15	841186	841196	190.0	-	841184	230.0	14
chr15	234101	234111	39.0	+	chr15	234107	234117	22.0	-	234109	61.0	6
chr15	586481	586491	39.0	+	chr15	586525	586535	9.0	-	586508	48.0	44
chr15	617088	617098	39.0	+	chr15	617107	617117	2.0	-	617102	41.0	19
chr15	682312	682322	39.0	+	chr15	682331	682341	81.0	-	682326	120.0	19
chr15	416045	416055	38.0	+	chr15	416098	416108	9.0	-	416076	47.0	53
chr15	47721	47731	36.0	+	chr15	47749	47759	17.0	-	47740	53.0	28
chr15	234565	234575	36.0	+	chr15	234578	234588	67.0	-	234576	103.0	13
chr15	553015	553025	36.0	+	chr15	553027	553037	12.0	-	553026	48.0	12
chr15	796968	796978	36.0	+	chr15	796994	797004	184.0	-	796986	220.0	26
chr15	836822	836832	36.0	+	chr15	836842	836852	6.0	-	836837	42.0	20
chr15	911865	911875	36.0	+	chr15	911880	911890	165.0	-	911877	201.0	15
chr15	103	113	35.0	+	chr15	116	126	8.0	-	114	43.0	13
chr15	820319	820329	34.0	+	chr15	820384	820394	5.0	-	820356	39.0	65
chr15	849508	849518	34.0	+	chr15	849521	849531	84.0	-	849519	118.0	13
chr15	1028820	1028830	34.0	+	chr15	1028844	1028854	13.0	-	1028837	47.0	24
chr15	544900	544910	33.0	+	chr15	544959	544969	5.0	-	544934	38.0	59
chr15	553001	553011	33.0	+	chr15	553054	553064	16.0	-	553032	49.0	53
chr15	1064498	1064508	33.0	+	chr15	1064525	1064535	5.0	-	1064516	38.0	27
chr15	56	66	32.0	+	chr15	86	96	6.0	-	76	38.0	30
chr15	464643	464653	32.0	+	chr15	464666	464676	3.0	-	464659	35.0	23
chr15	618546	618556	32.0	+	chr15	618589	618599	63.0	-	618572	95.0	43
chr15	267666	267676	30.0	+	chr15	267687	267697	19.0	-	267681	49.0	21
chr15	461669	461679	30.0	+	chr15	461701	461711	69.0	-	461690	99.0	32
chr15	617103	617113	30.0	+	chr15	617171	617181	12.0	-	617142	42.0	68
chr15	238475	238485	29.0	+	chr15	238485	238495	39.0	-	238485	68.0	10
chr15	813842	813852	29.0	+	chr15	813847	813857	25.0	-	813849	54.0	5
chr15	501	511	28.0	+	chr15	527	537	178.0	-	519	206.0	26
chr15	128466	128476	28.0	+	chr15	128487	128497	3.0	-	128481	31.0	21
chr15	370993	371003	28.0	+	chr15	370996	371006	10.0	-	370999	38.0	3
chr15	377948	377958	28.0	+	chr15	377960	377970	14.0	-	377959	42.0	12
chr15	611747	611757	28.0	+	chr15	611764	611774	28.0	-	611760	56.0	17
chr15	160448	160458	27.0	+	chr15	160532	160542	3.0	-	160495	30.0	84
chr15	412620	412630	27.0	+	chr15	412632	412642	4.0	-	412631	31.0	12
chr15	925442	925452	27.0	+	chr15	925449	925459	4.0	-	925450	31.0	7
chr15	553159	553169	26.0	+	chr15	553195	553205	2.0	-	553182	28.0	36
chr15	639701	639711	26.0	+	chr15	639716	639726	28.0	-	639713	54.0	15
chr15	826005	826015	26.0	+	chr15	826020	826030	23.0	-	826017	49.0	15
chr15	1034374	1034384	26.0	+	chr15	1034386	1034396	13.0	-	1034385	39.0	12
chr15	925332	925342	25.0	+	chr15	925348	925358	44.0	-	925345	69.0	16
chr15	1000929	1000939	25.0	+	chr15	1000956	1000966	460.0	-	1000947	485.0	27
chr15	304476	304486	24.0	+	chr15	304496	304506	13.0	-	304491	37.0	20
chr15	316302	316312	24.0	+	chr15	316346	316356	79.0	-	316329	103.0	44
chr15	461689	461699	24.0	+	chr15	461743	461753	4.0	-	461721	28.0	54
chr15	618601	618611	24.0	+	chr15	618606	618616	25.0	-	618608	49.0	5
chr15	683863	683873	24.0	+	chr15	683871	683881	2.0	-	683872	26.0	8
chr15	825981	825991	24.0	+	chr15	826051	826061	21.0	-	826021	45.0	70
chr15	109628	109638	23.0	+	chr15	109663	109673	53.0	-	109650	76.0	35
chr15	277937	277947	23.0	+	chr15	277964	277974	4.0	-	277955	27.0	27
chr15	421754	421764	23.0	+	chr15	421789	421799	137.0	-	421776	160.0	35
chr15	759683	759693	23.0	+	chr15	759704	759714	148.0	-	759698	171.0	21
chr15	796835	796845	23.0	+	chr15	796854	796864	2.0	-	796849	25.0	19
chr15	1003404	1003414	23.0	+	chr15	1003448	1003458	2.0	-	1003431	25.0	44
chr15	530	540	22.0	+	chr15	571	581	9.0	-	555	31.0	41
chr15	421832	421842	22.0	+	chr15	421836	421846	6.0	-	421839	28.0	4
chr15	1034409	1034419	22.0	+	chr15	1034433	1034443	10.0	-	1034426	32.0	24
chr15	109574	109584	21.0	+	chr15	109577	109587	7.0	-	109580	28.0	3
chr15	304199	304209	21.0	+	chr15	304205	304215	39.0	-	304207	60.0	6
chr15	316731	316741	21.0	+	chr15	316790	316800	8.0	-	316765	29.0	59
chr15	544610	544620	21.0	+	chr15	544645	544655	4.0	-	544632	25.0	35
chr15	683784	683794	21.0	+	chr15	683788	683798	16.0	-	683791	37.0	4
chr15	23	33	20.0	+	chr15	52	62	4.0	-	42	24.0	29
chr15	87187	87197	20.0	+	chr15	87244	87254	10.0	-	87220	30.0	57
chr15	128396	128406	20.0	+	chr15	128409	128419	5.0	-	128407	25.0	13
chr15	949598	949608	20.0	+	chr15	949610	949620	11.0	-	949609	31.0	12
chr15	55558	55568	19.0	+	chr15	55571	55581	2.0	-	55569	21.0	13
chr15	216462	216472	19.0	+	chr15	216487	216497	17.0	-	216479	36.0	25
chr15	273875	273885	19.0	+	chr15	273883	273893	11.0	-	273884	30.0	8
chr15	285590	285600	19.0	+	chr15	285635	285645	3.0	-	285617	22.0	45
chr15	371521	371531	19.0	+	chr15	371543	371553	11.0	-	371537	30.0	22
chr15	638850	638860	19.0	+	chr15	638854	638864	2.0	-	638857	21.0	4
chr15	716929	716939	19.0	+	chr15	716937	716947	10.0	-	716938	29.0	8
chr15	762452	762462	19.0	+	chr15	762479	762489	25.0	-	762470	44.0	27
chr15	1036636	1036646	19.0	+	chr15	1036663	1036673	11.0	-	1036654	30.0	27
chr15	554848	554858	18.0	+	chr15	554873	554883	8.0	-	554865	26.0	25
chr15	554923	554933	18.0	+	chr15	554945	554955	14.0	-	554939	32.0	22
chr15	795961	795971	18.0	+	chr15	795976	795986	8.0	-	795973	26.0	15
chr15	316799	316809	17.0	+	chr15	316859	316869	2.0	-	316834	19.0	60
chr15	502635	502645	17.0	+	chr15	502672	502682	4.0	-	502658	21.0	37
chr15	683686	683696	17.0	+	chr15	683730	683740	207.0	-	683713	224.0	44
chr15	860534	860544	17.0	+	chr15	860550	860560	4.0	-	860547	21.0	16
chr15	908990	909000	17.0	+	chr15	909035	909045	8.0	-	909017	25.0	45
chr15	226676	226686	16.0	+	chr15	226710	226720	3.0	-	226698	19.0	34
chr15	316379	316389	16.0	+	chr15	316427	316437	17.0	-	316408	33.0	48
chr15	372819	372829	16.0	+	chr15	372857	372867	3.0	-	372843	19.0	38
chr15	471814	471824	16.0	+	chr15	471823	471833	7.0	-	471823	23.0	9
chr15	544803	544813	16.0	+	chr15	544814	544824	52.0	-	544813	68.0	11
chr15	769510	769520	16.0	+	chr15	769538	769548	5.0	-	769529	21.0	28
chr15	781408	781418	16.0	+	chr15	781508	781518	13.0	-	781463	29.0	100
chr15	912577	912587	16.0	+	chr15	912604	912614	26.0	-	912595	42.0	27
chr15	979475	979485	16.0	+	chr15	979493	979503	13.0	-	979489	29.0	18
chr15	109171	109181	15.0	+	chr15	109225	109235	2.0	-	109203	17.0	54
chr15	109352	109362	15.0	+	chr15	109385	109395	27.0	-	109373	42.0	33
chr15	113781	113791	15.0	+	chr15	113783	113793	7.0	-	113787	22.0	2
chr15	128229	128239	15.0	+	chr15	128244	128254	2.0	-	128241	17.0	15
chr15	466204	466214	15.0	+	chr15	466230	466240	5.0	-	466222	20.0	26
chr15	471921	471931	15.0	+	chr15	471957	471967	13.0	-	471944	28.0	36
chr15	514734	514744	15.0	+	chr15	514752	514762	2.0	-	514748	17.0	18
chr15	544780	544790	15.0	+	chr15	544788	544798	16.0	-	544789	31.0	8
chr15	574857	574867	15.0	+	chr15	574915	574925	57.0	-	574891	72.0	58
chr15	617194	617204	15.0	+	chr15	617252	617262	2.0	-	617228	17.0	58
chr15	832571	832581	15.0	+	chr15	832576	832586	24.0	-	832578	39.0	5
chr15	949708	949718	15.0	+	chr15	949803	949813	3.0	-	949760	18.0	95
chr15	398	408	14.0	+	chr15	425	435	10.0	-	416	24.0	27
chr15	461770	461780	14.0	+	chr15	461864	461874	12.0	-	461822	26.0	94
chr15	527599	527609	14.0	+	chr15	527625	527635	4.0	-	527617	18.0	26
chr15	554862	554872	14.0	+	chr15	554902	554912	192.0	-	554887	206.0	40
chr15	781681	781691	14.0	+	chr15	781706	781716	13.0	-	781698	27.0	25
chr15	877668	877678	14.0	+	chr15	877700	877710	2.0	-	877689	16.0	32
chr15	560	570	13.0	+	chr15	591	601	10.0	-	580	23.0	31
chr15	304181	304191	13.0	+	chr15	304261	304271	18.0	-	304226	31.0	80
chr15	316366	316376	13.0	+	chr15	316465	316475	23.0	-	316420	36.0	99
chr15	418072	418082	13.0	+	chr15	418077	418087	33.0	-	418079	46.0	5
chr15	717231	717241	13.0	+	chr15	717234	717244	5.0	-	717237	18.0	3
chr15	841078	841088	13.0	+	chr15	841128	841138	13.0	-	841108	26.0	50
chr15	860376	860386	13.0	+	chr15	860458	860468	11.0	-	860422	24.0	82
chr15	882209	882219	13.0	+	chr15	882230	882240	7.0	-	882224	20.0	21
chr15	11	21	12.0	+	chr15	69	79	2.0	-	45	14.0	58
chr15	86942	86952	12.0	+	chr15	86960	86970	6.0	-	86956	18.0	18
chr15	87274	87284	12.0	+	chr15	87302	87312	173.0	-	87293	185.0	28
chr15	160703	160713	12.0	+	chr15	160712	160722	2.0	-	160712	14.0	9
chr15	234369	234379	12.0	+	chr15	234385	234395	5.0	-	234382	17.0	16
chr15	238497	238507	12.0	+	chr15	238573	238583	16.0	-	238540	28.0	76
chr15	315966	315976	12.0	+	chr15	316012	316022	16.0	-	315994	28.0	46
chr15	316781	316791	12.0	+	chr15	316880	316890	3.0	-	316835	15.0	99
chr15	357289	357299	12.0	+	chr15	357319	357329	19.0	-	357309	31.0	30
chr15	461591	461601	12.0	+	chr15	461619	461629	10.0	-	461610	22.0	28
chr15	467887	467897	12.0	+	chr15	467907	467917	3.0	-	467902	15.0	20
chr15	471611	471621	12.0	+	chr15	471648	471658	8.0	-	471634	20.0	37
chr15	820361	820371	12.0	+	chr15	820401	820411	5.0	-	820386	17.0	40
chr15	987855	987865	12.0	+	chr15	987869	987879	9.0	-	987867	21.0	14
chr15	1034431	1034441	12.0	+	chr15	1034455	1034465	3.0	-	1034448	15.0	24
chr15	55330	55340	11.0	+	chr15	55343	55353	12.0	-	55341	23.0	13
chr15	55500	55510	11.0	+	chr15	55519	55529	2.0	-	55514	13.0	19
chr15	159391	159401	11.0	+	chr15	159391	159401	3.0	-	159396	14.0	0
chr15	168183	168193	11.0	+	chr15	168217	168227	16.0	-	168205	27.0	34
chr15	234041	234051	11.0	+	chr15	234060	234070	17.0	-	234055	28.0	19
chr15	234055	234065	11.0	+	chr15	234076	234086	20.0	-	234070	31.0	21
chr15	234188	234198	11.0	+	chr15	234204	234214	3.0	-	234201	14.0	16
chr15	255178	255188	11.0	+	chr15	255191	255201	37.0	-	255189	48.0	13
chr15	412542	412552	11.0	+	chr15	412552	412562	3.0	-	412552	14.0	10
chr15	446875	446885	11.0	+	chr15	446886	446896	7.0	-	446885	18.0	11
chr15	505200	505210	11.0	+	chr15	505275	505285	4.0	-	505242	15.0	75
